Community Fuel Oil Price Projections for Electric Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CO2-equivalent allowance cost,$2015 per gallon diesel fuel,0.4731808371,0.4873762622,0.5019975501,0.5170574766,0.5325692009,0.5485462769,0.5650026652,0.5819527452,0.5994113275,0.6173936674,0.6359154774,0.6549929417,0.67464273,0.6948820119,0.7157284722,0.7372003264,0.7593163362,0.7820958262,0.805558701,0.8297254621,0.8546172259,0.8802557427,0.906663415,0.9338633174,0.961879217,0.9907355935,1.0204576613,1.0510713911,1.0826035328,1.1150816388,1.148534088,1.1829901106,1.218479814,1.2550342084,1.2926852346,1.3314657917,1.3714097654,1.4125520584,1.4549286201,1.4985764787,1.5435337731,1.5898397863,1.6375349799,1.6866610293,1.7372608601,1.789378686,1.8430600465,1.8983518479,1.9553024034,2.0139614755,2.0743803197,2.1366117293,2.2007100812,2.2667313836,2.3347333251,2.4047753249,2.4769185846,2.5512261422,2.6277629265,2.7065958142,2.7877936887,2.7877936887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,"Rural (0)
Urban (1)",Utility,Community Name,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076
12,0,Alaska Power Company,Chistochina,2.6310906527,3.0933829005,3.2560703911,3.2681238608,3.3236681677,3.3795064531,3.4551123839,3.5361499911,3.6200813011,3.7057940105,3.7919139185,3.883651287,3.9776336161,4.0739168671,4.1725580892,4.2736155631,4.3771496568,4.4832216393,4.5917470093,4.698426697,4.8106568,4.9259837454,5.0391029874,5.1607108165,5.2918947569,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938,5.4142050938
100,0,Chitina Electric Inc.,Chitina,2.9469131357,3.4747869246,3.6591447536,3.670758211,3.7321615161,3.7938337182,3.8780965239,3.9685137084,4.0621736835,4.1577991211,4.2538123986,4.356183961,4.461045284,4.5684580062,4.6784849381,4.791190224,4.9066403215,5.0249026381,5.1458773924,5.2646333204,5.3896458904,5.518099252,5.6439092297,5.7793342006,5.9256173756,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359,6.0616052359
9,0,Middle Kuskokwim Electric Cooperative,Chuathbaluk,3.4956478104,4.0249637409,4.2064566941,4.2181433851,4.2785216899,4.3390673054,4.4214672046,4.5096137735,4.600648408,4.6933230281,4.7861207119,4.8847422045,4.9854603698,5.0883219021,5.193374227,5.30066565,5.4102462662,5.5221666671,5.6363218561,5.7481400703,5.8654719965,5.9856863164,6.1032004388,6.2292333976,6.3648353045,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432,6.4907808432
101,0,Circle Electric Utility,Circle,2.7162863631,3.1962697705,3.3648030131,3.3767377858,3.4338626056,3.491274638,3.5692158319,3.6527836572,3.7393393545,3.8277261038,3.9165148296,4.0111208593,4.1080378864,4.2073234037,4.3090360146,4.4132355815,4.5199841152,4.6293445405,4.7412282343,4.851165587,4.9668438655,5.0857117696,5.2022544418,5.3275895585,5.4628466415,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027,5.5888466027
13,0,Alaska Power Company,Coffman Cove,2.7881992388,3.2833887815,3.4569564573,3.4687889619,3.527275685,3.5860441077,3.6659986058,3.7517485713,3.8405684401,3.9312630345,4.022355922,4.1194395483,4.2188921472,4.3207725777,4.4251408299,4.5320581791,4.6415881026,4.7537950051,4.8685867406,4.9813459884,5.100012254,5.2219496612,5.341461008,5.4700294429,5.6088212039,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064,5.7380242064
111,0,G & K,Cold Bay,3.9299245981,4.6623317721,4.9142889422,4.9245297405,5.0042109585,5.0840833024,5.195353924,5.3150347533,5.4390487226,5.5656036908,5.6924873259,5.8280421857,5.9668520927,6.1089964665,6.2545561615,6.403613689,6.5562545797,6.7125654704,6.8723989543,7.0288504201,7.1937645802,7.3631948649,7.5286232662,7.7071848347,7.9006092544,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046,8.0793014046
103,0,"Cordova Electric Cooperative, Inc.",Cordova,2.6270403097,3.0887456707,3.2512483676,3.2633055477,3.3188005862,3.3745901092,3.450124216,3.5310847095,3.6149367955,3.7005695602,3.7866104458,3.8782637095,3.9721608728,4.0683578927,4.1669118143,4.267880915,4.3713255596,4.4773070144,4.5857409338,4.6923328568,4.8044710541,4.9197046589,5.0327346366,5.1542463483,5.2853264993,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918,5.407543918
14,0,Alaska Power Company,Craig,2.5688850494,3.018507423,3.1770172494,3.1891555052,3.2435709746,3.2982855421,3.3722245215,3.4514567025,3.5335161314,3.6173223015,3.701540139,3.7912338206,3.8831262684,3.9772723922,4.0737281743,4.1725508105,4.2737995421,4.3775345031,4.4836741626,4.5880405659,4.6978230668,4.8106375603,4.9213286934,5.0402939401,5.1685913058,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307,5.2882879307
15,0,Middle Kuskokwim Electric Cooperative,Crooked Creek,3.4592028661,3.982307467,4.1617882797,4.1735156452,4.2333529482,4.2933611557,4.3749659072,4.4622539879,4.5524014415,4.6441754212,4.7360774856,4.8337398353,4.9334804771,5.0353457493,5.1393827188,5.2456393283,5.3541652953,5.4650108339,5.5780724539,5.6888337658,5.8050510474,5.9241249711,6.0405405307,6.1653817593,6.2996863928,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292,6.4244612292
120,0,Ipnatchiaq Electric Company,Deering,3.57108119,4.1132532678,4.2989109294,4.3105134327,4.3720114976,4.4336694348,4.5177151226,4.6076385816,4.7005094944,4.7950482511,4.8896996789,4.9903063958,5.0930478294,5.1979714109,5.3051253081,5.4145585775,5.5263220963,5.6404672362,5.7568858834,5.8708916634,5.9905306699,6.1131053704,6.2328932868,6.3613928769,6.4996798673,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139,6.6280485139
147,0,Nushagak Electric Cooperative,Dillingham,2.5867322708,2.961141287,3.0924526333,3.1051537228,3.1520397604,3.1991827354,3.2617521179,3.3284884958,3.3973973576,3.4676105332,3.5380719942,3.6127730258,3.6891123283,3.7671277174,3.8468576749,3.9283414579,4.0116197387,4.0967337064,4.1836159245,4.2690756149,4.3586089578,4.450382465,4.5404990776,4.6368109835,4.7400596522,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615,4.8368085615
104,0,Diomede Joint Utilities,Diomede,3.8708334204,4.4640924155,4.6662995232,4.6775674869,4.743515181,4.8095931894,4.9001788046,4.9971631534,5.0973309484,5.199277289,5.3012950038,5.4097904751,5.52057184,5.6336894578,5.7491944456,5.8671388443,5.9875766385,6.1105623007,6.2359753302,6.3586739161,6.4874806472,6.6194348738,6.7482582444,6.8865595723,7.0355163718,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061,7.1735138061
180,0,Alaska Power Company,Dot Lake,2.6644179306,3.1336306934,3.2986049541,3.3106119913,3.3667745711,3.4232284826,3.4997479331,3.5817753235,3.6667332543,3.7534920078,3.8406559171,3.9335154626,4.0286458013,4.1261034937,4.2259461968,4.3282328101,4.4330243443,4.540382716,4.6502218117,4.7581758489,4.8717548262,4.9884669412,5.1029253775,5.2259912654,5.3587685577,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201,5.4825222201
105,0,Alaska Power Company,"Eagle, Eagle Village",2.7158396168,3.195730256,3.3642328448,3.3761682399,3.4332847719,3.4906885519,3.5686175003,3.6521720577,3.7387139934,3.8270867207,3.9158614518,4.0104524389,4.1073540771,4.2066238513,4.3083203565,4.412503447,4.519235125,4.6285783064,4.7404443899,4.8503646603,4.9660248573,5.0848741934,5.201398914,5.3267144857,5.4619502101,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238,5.5879308238
16,0,Alaska Village Electric Cooperative,Eek,2.8747486429,3.2982444285,3.4454572791,3.4578369269,3.5089983825,3.5603883747,3.6292416342,3.7027624549,3.7786825125,3.8560132513,3.9335525953,4.0158335219,4.0998979774,4.1857865909,4.2735406784,4.3632023641,4.4548153063,4.5484236734,4.643948127,4.7377602837,4.8361024177,4.936888225,5.0356865369,5.1414164244,5.2549171594,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714,5.3609178714
106,0,Egegik Light and Power,Egegik,4.317948744,4.8058111368,4.9699074811,4.9819635298,5.0373707879,5.0928547338,5.1675432187,5.2470722922,5.3288902413,5.4118922725,5.4947627293,5.5824195561,5.6716164745,5.7623845781,5.8547553718,5.9487609009,6.0444345144,6.1418097684,6.2407907882,6.3375917198,6.4387198134,6.5419759253,6.6427987659,6.7503398175,6.8653673142,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998,6.9723571998
107,0,Ekwok Electric (10),Ekwok,5.9961777878,6.6907943155,6.9201360497,6.9308809152,7.0037024478,7.0764310175,7.1765376286,7.2833822351,7.3932928444,7.5046757655,7.6156342033,7.7332257051,7.8527797261,7.9743334376,8.0979243768,8.2235906258,8.351371901,8.4813079702,8.6132524217,8.7417579392,8.87616295,9.0132988969,9.1466037233,9.2892134326,9.4422212167,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321,9.5833161321
108,0,Elfin Cove Electric Utility,Elfin Cove,3.0758136068,3.6307611276,3.8240760611,3.8355075957,3.8993334673,3.9634182219,4.0512616287,4.1455591875,4.2432448739,4.3429731284,4.4430821362,4.5498571296,4.6592243084,4.7712477111,4.8859925839,5.0035255514,5.1239156468,5.2472328751,5.3733711694,5.4971370131,5.6274536803,5.7613551154,5.8924335211,6.0335958285,6.1861502142,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289,6.3278201289
17,0,Alaska Village Electric Cooperative,Elim,2.786622878,3.195099347,3.3374467372,3.3499247382,3.3997780233,3.4498685351,3.5167990863,3.5882440382,3.6620188463,3.7371717898,3.8125454796,3.892507149,3.974207902,4.0576875069,4.1429864125,4.2301458656,4.3192086111,4.4102179056,4.5030980526,4.5943545647,4.6900014302,4.7880297004,4.8841716307,4.9870198528,5.0973837133,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064,5.2005536064
18,0,Alaska Village Electric Cooperative,Emmonak,2.8450340039,3.2634655092,3.4090378021,3.4214506131,3.4721709739,3.5231228015,3.5913277536,3.6641486236,3.7393453364,3.8159417564,3.8927508755,3.9742497846,4.0575172363,4.1425935696,4.2295198078,4.3183377796,4.409090835,4.5018228352,4.5964556697,4.6894061027,4.7868394341,4.8866954428,4.984598064,5.0893562987,5.2017993283,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322,5.3068455322
,1,Urban Heating Fuel,Fairbanks,2.0931808371,2.4437744043,2.5695529086,2.5823558084,2.6279210518,2.6738229925,2.7346845075,2.79974679,2.867108208,2.9359375285,3.0052070194,3.0788321965,3.1542853901,3.2316128919,3.3108619384,3.3920808232,3.4753195431,3.5606289113,3.6479504521,3.7340618506,3.8245208167,3.9174908102,4.0089951524,4.1070695835,4.2125364613,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988,4.3115511988
109,0,False Pass Electric Association (9),False Pass,2.7300159435,3.2131166739,3.3826895544,3.3946031737,3.4520098073,3.5097027563,3.5880613581,3.672082178,3.7591085254,3.8479756447,3.9372446052,4.0323677048,4.1298146218,4.2296431674,4.3319122688,4.4366821186,4.5440150706,4.6539743963,4.766470766,4.8770034212,4.9933128548,5.1128299846,5.2300013592,5.3560221015,5.4920297358,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292,5.6187107292
115,0,Gwitchyaa Zhee Utilities,Fort Yukon,4.2122763429,4.6871201279,4.8471081909,4.8592468003,4.9135575405,4.9679556508,5.0410436424,5.1188527493,5.1989017987,5.2801167813,5.361218633,5.4469905747,5.5342760091,5.6231056472,5.7135106141,5.8055225748,5.8991744776,5.9944994873,6.0914049114,6.1862095125,6.2852422714,6.3863650847,6.4851426446,6.5904755416,6.7031115482,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555,6.8079539555
112,0,"Galena, City of",Galena,3.8314592868,4.4180077292,4.6180409745,4.6293528819,4.6947160923,4.7602134996,4.8499400587,4.9459969201,5.0452062288,5.1461795418,5.2472296535,5.3546888928,5.4644141677,5.5764554529,5.6908634783,5.8076898925,5.926988272,6.0488126821,6.1730442492,6.2946009863,6.4222034855,6.5529256589,6.6805621719,6.8175759867,6.965131247,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862,7.1018638862
19,0,Alaska Village Electric Cooperative,Gambell,2.8567661223,3.2771971382,3.4234171663,3.4358168836,3.4867114001,3.5378362266,3.6062971475,3.6793943764,3.7548766847,3.831763033,3.908860464,3.9906681341,4.0742502638,4.1596473066,4.2469004015,4.3360514936,4.4271440548,4.5202220677,4.6152069368,4.7084976008,4.8062897513,4.9065128689,5.0047691323,5.109911001,5.2227716404,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091,5.3281947091
113,0,Golovin Power Utilities,Golovin,3.2695844748,3.7603723218,3.9293842238,3.9413232136,3.9983457534,4.0555578957,4.1330255954,4.2158470719,4.3013786363,4.3884666988,4.4757089698,4.5683810215,4.6630357334,4.7597175914,4.8584717966,4.9593444041,5.0623831653,5.1676363331,5.2750082529,5.3802706371,5.4906885651,5.6038291529,5.7145290311,5.8331698395,5.9607249251,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468,6.0794087468
20,0,Alaska Village Electric Cooperative,Goodnews Bay,2.8524852382,3.2721866609,3.4181703397,3.4305748346,3.4814058042,3.5324675059,3.6008350274,3.6738314168,3.7492095153,3.8259900729,3.9029823029,3.9846773105,4.0681446187,4.1534246391,4.2405584686,4.3295880098,4.4205566902,4.5135084479,4.6083648646,4.7015313832,4.7991926056,4.8992817703,4.9974089947,5.1024108808,5.2151191403,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963,5.3204046963
21,0,Alaska Village Electric Cooperative,Grayling,3.6198911956,4.1703819861,4.3587344686,4.3702824973,4.4325051154,4.4948827927,4.5799934063,4.6710666218,4.7651257188,4.8608706857,4.9567215992,5.0586128775,5.1626634893,5.2689213427,5.3774350856,5.4882542605,5.6014302506,5.7170149325,5.8348981755,5.9503194443,6.0714512727,6.1955532837,6.3168124838,6.4469081349,6.5869325384,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838,6.7168690838
